Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CareerAtCompany_ratio,RoleStability_ratio,ManagerStability_ratio,CareerStart_Age,IncomePerExperience,BurnoutRisk,Satisfaction_Composite,Stability_Score,Stress_Amplifier
37,1,1470,1,10,3,3,2,0,71,3,1,6,2,1,3936,9953,1,0,11,1,1,8,2,1,8,4,7,7,1.0,0.5,0.875,29,492.0,0,1.6666666666666667,0.7916666666666666,3
38,1,1206,1,9,2,1,2,1,71,3,1,6,4,0,4771,14293,2,0,19,4,2,10,0,4,5,2,0,3,0.5,0.4,0.6,28,477.1,1,3.3333333333333335,0.5,0
40,1,759,2,2,2,2,4,0,46,3,2,7,2,0,5715,22553,7,0,12,3,2,8,5,3,5,4,1,3,0.625,0.8,0.6,32,714.375,1,3.0,0.6749999999999999,1
22,1,391,1,7,1,1,4,1,75,3,1,6,2,2,2472,26092,1,1,23,1,0,1,2,3,1,0,0,0,1.0,0.0,0.0,21,2472.0,0,2.3333333333333335,0.3333333333333333,3
40,0,1479,2,24,3,1,2,0,100,4,4,7,2,2,13194,17071,4,1,16,4,0,22,2,2,1,0,0,0,0.045454545454545456,0.0,0.0,18,599.7272727272727,2,2.6666666666666665,0.015151515151515152,5
42,1,1142,1,8,3,1,4,1,81,3,1,2,3,2,3968,13624,4,0,13,4,0,8,3,3,0,0,0,0,0.0,0.0,0.0,34,496.0,1,3.6666666666666665,0.0,0
42,1,265,2,5,2,2,4,1,90,3,5,3,3,1,18303,7770,6,0,13,2,0,21,3,4,1,0,0,0,0.047619047619047616,0.0,0.0,21,871.5714285714286,1,3.0,0.015873015873015872,0
32,1,604,2,8,3,3,3,1,56,4,2,7,4,1,6209,11693,1,0,15,3,2,10,4,4,10,7,0,8,1.0,0.7,0.8,22,620.9,1,3.3333333333333335,0.8333333333333334,0
46,1,717,1,13,4,1,3,1,34,3,2,0,2,2,5562,9697,6,0,14,4,0,19,3,3,10,7,0,9,0.5263157894736842,0.7,0.9,27,292.7368421052632,1,3.0,0.7087719298245614,1
40,2,720,1,16,4,3,1,1,51,2,2,2,3,2,5094,11983,6,0,14,4,0,10,6,3,1,0,0,0,0.1,0.0,0.0,30,509.4,1,2.6666666666666665,0.03333333333333333,0
48,1,1108,1,15,4,4,3,0,65,3,1,6,1,1,2367,16530,8,0,12,4,1,10,3,2,8,2,7,6,0.8,0.25,0.75,38,236.7,0,2.6666666666666665,0.6,3
58,1,601,1,7,4,3,3,0,53,2,3,4,1,1,10008,12023,7,1,14,4,0,31,0,2,10,9,5,9,0.3225806451612903,0.9,0.9,27,322.83870967741933,2,2.6666666666666665,0.7075268817204301,5
33,2,515,1,1,2,1,1,0,98,3,3,5,4,2,13458,15146,1,1,12,3,0,15,1,3,15,14,8,12,1.0,0.9333333333333333,0.8,18,897.2,0,2.6666666666666665,0.9111111111111111,2
32,1,801,2,1,4,2,3,0,48,3,3,7,4,1,10422,24032,1,0,19,3,2,14,3,3,14,10,5,7,1.0,0.7142857142857143,0.5,18,744.4285714285714,1,3.3333333333333335,0.7380952380952381,0
23,1,1320,1,8,1,3,4,1,93,2,1,2,3,2,3989,20586,1,1,11,1,0,5,2,3,5,4,1,2,1.0,0.8,0.4,18,797.8,0,2.6666666666666665,0.7333333333333334,2
57,1,210,2,29,3,2,1,1,56,2,4,3,4,0,14118,22102,3,0,12,3,1,32,3,2,1,0,0,0,0.03125,0.0,0.0,25,441.1875,0,2.6666666666666665,0.010416666666666666,2
30,2,448,2,12,4,1,2,1,74,2,1,8,1,1,2033,14470,1,0,18,3,1,1,2,4,1,0,0,0,1.0,0.0,0.0,29,2033.0,1,2.0,0.3333333333333333,1
55,1,267,2,13,4,2,1,1,85,4,4,7,3,2,13695,9277,6,1,17,3,0,24,2,2,19,7,3,8,0.7916666666666666,0.3684210526315789,0.42105263157894735,31,570.625,2,2.3333333333333335,0.527046783625731,4
28,1,1169,0,8,2,3,2,1,63,2,1,1,4,0,4936,23965,1,0,13,4,1,6,6,3,5,1,0,4,0.8333333333333334,0.2,0.8,22,822.6666666666666,1,3.3333333333333335,0.6111111111111112,0
54,1,397,0,19,4,3,3,1,88,3,3,1,2,1,10725,6729,2,0,15,3,1,16,1,4,9,7,7,1,0.5625,0.7777777777777778,0.1111111111111111,38,670.3125,1,2.6666666666666665,0.4837962962962963,1
23,1,977,1,10,3,5,4,1,45,4,1,6,3,1,2073,12826,2,0,16,4,1,4,2,3,2,2,2,2,0.5,1.0,1.0,19,518.25,1,3.6666666666666665,0.8333333333333334,0
46,1,150,1,2,4,5,4,1,60,3,2,4,4,0,7379,17433,2,0,11,3,1,12,3,2,6,3,1,4,0.5,0.5,0.6666666666666666,34,614.9166666666666,0,3.6666666666666665,0.5555555555555555,2
33,1,1277,1,15,1,3,2,1,56,3,3,3,3,1,13610,24619,7,1,12,4,0,15,2,4,7,6,7,7,0.4666666666666667,0.8571428571428571,1.0,18,907.3333333333334,0,3.0,0.7746031746031745,2
36,1,1218,2,9,4,1,3,1,82,2,1,8,1,2,3407,6986,7,0,23,2,0,10,4,3,5,3,0,3,0.5,0.6,0.6,26,340.7,1,2.0,0.5666666666666668,1
37,1,1107,1,14,3,1,4,0,95,3,1,2,1,0,3034,26914,1,0,12,3,1,18,2,2,18,7,12,17,1.0,0.3888888888888889,0.9444444444444444,19,168.55555555555554,0,2.6666666666666665,0.7777777777777777,3
34,1,665,1,6,4,4,1,0,41,3,2,6,3,2,4809,12482,1,0,14,3,0,16,3,3,16,13,2,10,1.0,0.8125,0.625,18,300.5625,1,2.3333333333333335,0.8125,0
25,1,309,0,2,3,0,3,0,82,3,1,1,2,1,2187,19655,4,0,14,3,0,6,3,3,2,0,1,2,0.3333333333333333,0.0,1.0,19,364.5,1,2.6666666666666665,0.4444444444444444,1
27,1,1291,2,11,3,3,3,0,98,4,1,8,4,1,2534,6527,8,0,14,2,1,5,4,3,1,0,0,0,0.2,0.0,0.0,22,506.8,1,3.0,0.06666666666666667,0
32,0,1474,2,11,4,4,4,1,60,4,2,7,3,1,4707,23914,8,0,12,4,0,6,2,3,4,2,1,2,0.6666666666666666,0.5,0.5,26,784.5,1,3.6666666666666665,0.5555555555555555,0
26,0,265,2,29,2,3,2,1,79,1,2,7,1,2,4969,21813,8,0,18,4,0,7,6,3,2,2,2,2,0.2857142857142857,1.0,1.0,19,709.8571428571429,1,2.3333333333333335,0.7619047619047619,1
28,2,467,2,7,3,1,3,1,55,3,2,7,1,2,4898,11827,0,0,14,4,0,5,5,3,4,2,1,3,0.8,0.5,0.75,23,979.6,1,2.6666666666666665,0.6833333333333332,1
39,1,117,1,10,1,3,3,1,99,3,4,3,1,1,17068,5355,1,1,14,4,0,21,3,3,21,9,11,10,1.0,0.42857142857142855,0.47619047619047616,18,812.7619047619048,0,2.6666666666666665,0.6349206349206349,3
30,1,1427,1,2,1,3,2,1,35,2,1,2,4,2,2720,11162,0,0,13,4,0,6,3,3,5,3,1,2,0.8333333333333334,0.6,0.4,24,453.3333333333333,1,3.3333333333333335,0.6111111111111112,0
37,1,482,1,3,3,4,3,1,36,3,3,4,3,1,9434,9606,1,0,15,3,1,10,2,3,10,7,7,8,1.0,0.7,0.8,27,943.4,1,3.0,0.8333333333333334,0
22,1,1230,1,1,2,1,4,1,33,2,2,4,4,1,4775,19146,6,0,22,1,2,4,2,1,2,2,2,2,0.5,1.0,1.0,18,1193.75,0,3.0,0.8333333333333334,2
39,0,792,1,1,3,1,4,1,77,3,2,2,4,1,6472,8989,1,1,15,4,1,9,2,3,9,8,5,8,1.0,0.8888888888888888,0.8888888888888888,30,719.1111111111111,0,4.0,0.9259259259259259,2
34,1,1333,2,10,4,1,3,0,87,3,1,8,3,1,2220,18410,1,1,19,4,1,1,2,3,1,1,0,0,1.0,1.0,0.0,33,2220.0,0,3.3333333333333335,0.6666666666666666,2
43,2,957,1,28,3,3,2,0,72,4,1,6,3,2,4739,16090,4,0,12,4,0,18,2,3,3,2,1,2,0.16666666666666666,0.6666666666666666,0.6666666666666666,25,263.27777777777777,1,3.0,0.5,0
53,1,868,2,8,3,2,1,1,73,3,4,7,4,1,11836,22789,5,0,14,3,1,28,3,3,2,0,2,2,0.07142857142857142,0.0,1.0,25,422.7142857142857,1,2.6666666666666665,0.35714285714285715,0
48,1,277,1,6,3,1,1,1,97,2,2,0,3,2,4240,13119,2,0,13,4,0,19,0,3,2,2,2,2,0.10526315789473684,1.0,1.0,29,223.1578947368421,1,2.6666666666666665,0.7017543859649122,0
54,2,928,1,20,4,1,4,0,31,3,2,6,3,2,4869,16885,3,0,12,4,0,20,4,2,4,3,0,3,0.2,0.75,0.75,34,243.45,0,3.6666666666666665,0.5666666666666667,2
40,1,989,1,4,1,3,4,0,46,3,5,3,3,1,19033,6499,1,0,14,2,1,21,2,3,20,8,9,9,0.9523809523809523,0.4,0.45,19,906.3333333333334,1,3.0,0.6007936507936508,0
46,1,734,1,2,4,3,3,1,46,3,5,5,4,0,19328,14218,7,1,17,3,1,24,3,3,2,1,2,2,0.08333333333333333,0.5,1.0,22,805.3333333333334,0,3.3333333333333335,0.5277777777777778,2
50,2,878,2,1,4,1,2,1,94,3,2,7,3,0,6728,14255,7,0,12,4,2,12,3,3,6,3,0,1,0.5,0.5,0.16666666666666666,38,560.6666666666666,1,3.0,0.3888888888888889,0
27,2,1242,2,20,3,1,4,0,90,3,2,7,3,2,9981,12916,1,0,14,4,0,7,2,3,7,7,0,7,1.0,1.0,1.0,20,1425.857142857143,1,3.6666666666666665,1.0,0
34,1,971,2,1,3,5,4,1,64,2,3,7,3,1,7083,12288,1,1,14,4,0,10,3,3,10,9,8,6,1.0,0.9,0.6,24,708.3,0,3.6666666666666665,0.8333333333333334,2
46,1,644,1,1,4,3,4,1,97,3,3,0,1,0,9396,12368,7,0,16,3,1,17,3,3,4,2,0,3,0.23529411764705882,0.5,0.75,29,552.7058823529412,1,2.6666666666666665,0.4950980392156863,1
34,1,1354,1,5,3,3,3,0,45,2,3,3,1,2,11631,5615,2,0,12,4,0,14,6,3,11,10,5,8,0.7857142857142857,0.9090909090909091,0.7272727272727273,20,830.7857142857143,1,2.6666666666666665,0.8073593073593074,1
36,1,188,1,7,4,4,2,1,65,3,1,6,4,2,4678,23293,2,0,18,3,0,8,6,3,6,2,0,1,0.75,0.3333333333333333,0.16666666666666666,28,584.75,1,3.0,0.4166666666666667,0
35,1,817,1,1,3,3,4,0,60,2,2,2,4,1,5363,10846,0,0,12,2,1,10,0,3,9,7,0,0,0.9,0.7777777777777778,0.0,25,536.3,1,3.3333333333333335,0.5592592592592592,0
35,1,1232,2,16,3,2,3,1,96,3,3,7,2,1,8020,5100,0,0,15,3,2,12,3,2,11,9,6,9,0.9166666666666666,0.8181818181818182,0.8181818181818182,23,668.3333333333334,0,2.6666666666666665,0.8510101010101011,3
39,2,766,2,20,3,1,3,1,83,3,2,7,4,0,4127,19188,2,0,18,4,1,7,6,3,2,1,2,2,0.2857142857142857,0.5,1.0,32,589.5714285714286,1,3.6666666666666665,0.5952380952380952,0
35,1,737,2,10,3,3,4,1,55,2,3,7,1,1,10306,21530,9,0,17,3,0,15,3,3,13,12,6,0,0.8666666666666667,0.9230769230769231,0.0,20,687.0666666666667,1,2.6666666666666665,0.5965811965811966,1
38,1,1261,1,2,4,1,4,1,88,3,2,4,3,1,6553,7259,9,0,14,2,0,14,3,3,1,0,0,0,0.07142857142857142,0.0,0.0,24,468.07142857142856,1,3.0,0.023809523809523808,0
35,1,1315,1,22,3,1,2,0,71,4,3,3,2,0,11996,19100,7,0,18,2,1,10,6,2,7,7,6,2,0.7,1.0,0.2857142857142857,25,1199.6,0,2.0,0.6619047619047619,3
30,1,1329,2,29,4,1,3,1,61,3,2,7,1,0,4115,13192,8,0,19,3,3,8,3,3,4,3,0,3,0.5,0.75,0.75,22,514.375,1,2.3333333333333335,0.6666666666666666,1
26,1,572,2,10,3,3,3,1,46,3,2,7,4,2,4684,9125,1,0,13,1,0,5,4,3,5,3,1,2,1.0,0.6,0.4,21,936.8,1,2.6666666666666665,0.6666666666666666,0
36,1,913,1,9,2,3,2,1,48,2,2,4,2,0,8847,13934,2,1,11,3,1,13,2,3,3,2,0,2,0.23076923076923078,0.6666666666666666,0.6666666666666666,23,680.5384615384615,0,2.3333333333333335,0.5213675213675213,3
30,1,153,1,8,2,1,2,0,73,4,3,5,1,1,11416,17802,0,1,12,3,3,9,4,2,8,7,1,7,0.8888888888888888,0.875,0.875,21,1268.4444444444443,2,2.0,0.8796296296296297,5
35,2,944,2,1,3,2,3,0,92,3,3,7,3,2,8789,9096,1,0,14,1,0,10,3,4,10,7,0,8,1.0,0.7,0.8,25,878.9,1,2.3333333333333335,0.8333333333333334,0
54,2,966,1,1,4,1,4,0,53,3,3,4,3,0,10502,9659,7,0,17,1,1,33,2,1,5,4,1,4,0.15151515151515152,0.8,0.8,21,318.24242424242425,0,2.6666666666666665,0.5838383838383838,2
31,1,202,1,8,3,1,1,0,34,2,1,6,2,2,1261,22262,1,0,12,3,0,1,3,4,1,0,0,0,1.0,0.0,0.0,30,1261.0,1,2.0,0.3333333333333333,1
26,0,786,1,7,3,3,4,1,76,3,1,2,4,2,2570,11925,1,0,20,3,0,7,5,3,7,7,5,7,1.0,1.0,1.0,19,367.14285714285717,1,3.6666666666666665,1.0,0
41,1,167,1,12,4,1,2,1,46,3,1,2,4,1,4766,9051,3,1,11,1,1,6,4,3,1,0,0,0,0.16666666666666666,0.0,0.0,35,794.3333333333334,0,2.3333333333333335,0.05555555555555555,2
34,1,810,2,8,2,5,2,1,92,4,2,7,3,1,6799,22128,1,0,21,3,2,10,5,3,10,8,4,8,1.0,0.8,0.8,24,679.9,1,2.6666666666666665,0.8666666666666667,0
56,1,832,1,9,3,3,3,1,81,3,4,0,4,1,11103,20420,7,0,11,3,0,30,1,2,10,7,1,1,0.3333333333333333,0.7,0.1,26,370.1,0,3.3333333333333335,0.37777777777777777,2
33,1,587,1,10,1,3,1,1,38,1,1,2,4,0,3408,6705,7,0,13,1,3,8,2,3,4,3,1,3,0.5,0.75,0.75,25,426.0,1,2.0,0.6666666666666666,0
58,0,350,2,2,3,3,2,1,52,3,4,3,2,0,16291,22577,4,0,22,4,1,37,0,2,16,9,14,14,0.43243243243243246,0.5625,0.875,21,440.2972972972973,0,2.6666666666666665,0.6233108108108109,3
34,2,735,1,22,4,4,3,1,86,2,2,6,4,1,5747,26496,1,1,15,2,0,16,3,3,15,10,6,11,0.9375,0.6666666666666666,0.7333333333333333,18,359.1875,0,3.0,0.7791666666666667,2
24,1,350,1,21,2,5,3,1,57,2,1,2,1,0,2296,10036,0,0,14,2,3,2,3,3,1,1,0,0,0.5,1.0,0.0,22,1148.0,1,2.0,0.5,1
51,2,237,2,9,3,1,4,1,83,3,5,3,2,0,19847,19196,4,1,24,1,1,31,5,2,29,10,11,10,0.9354838709677419,0.3448275862068966,0.3448275862068966,20,640.2258064516129,2,2.3333333333333335,0.5417130144605117,5
49,1,1418,1,1,3,5,3,0,36,3,1,6,1,1,3580,10554,2,0,16,2,1,7,2,3,4,2,0,2,0.5714285714285714,0.5,0.5,42,511.42857142857144,1,2.0,0.5238095238095238,1
49,1,464,1,16,3,3,4,0,74,3,1,2,1,0,2587,24941,4,1,16,2,1,17,2,2,2,2,2,2,0.11764705882352941,1.0,1.0,32,152.1764705882353,2,2.3333333333333335,0.7058823529411765,5
38,2,653,1,29,5,1,4,0,50,3,2,2,4,2,2406,5456,1,0,11,4,0,10,2,3,10,3,9,9,1.0,0.3,0.9,28,240.6,1,4.0,0.7333333333333334,0
45,2,1199,1,7,4,1,1,1,77,4,2,4,3,1,6434,5118,4,0,17,4,1,9,1,3,3,2,0,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,36,714.8888888888889,1,2.6666666666666665,0.5555555555555555,0
23,1,507,1,20,1,1,1,1,97,3,2,2,3,2,2272,24812,0,0,14,2,0,5,2,3,4,3,1,2,0.8,0.75,0.5,18,454.4,1,2.0,0.6833333333333332,0
45,1,1015,1,5,5,3,3,0,50,1,2,2,1,2,5769,23447,1,1,14,1,0,10,3,3,10,7,1,4,1.0,0.7,0.4,35,576.9,0,1.6666666666666667,0.7000000000000001,3
58,2,781,1,2,1,1,4,1,57,2,1,2,4,0,2380,13384,9,1,14,4,1,3,3,2,1,0,0,0,0.3333333333333333,0.0,0.0,55,793.3333333333334,2,4.0,0.1111111111111111,4
28,1,1158,1,9,3,3,4,1,94,3,1,6,4,1,2070,2613,1,0,23,4,1,5,3,2,5,2,0,4,1.0,0.4,0.8,23,414.0,0,4.0,0.7333333333333334,2
31,2,1125,2,7,4,2,1,0,68,3,3,7,1,1,9637,8277,2,0,14,4,2,9,3,3,3,2,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,22,1070.7777777777778,1,2.0,0.5555555555555555,1
35,1,1029,1,16,3,1,4,0,91,2,3,0,2,2,8606,21195,1,0,19,4,0,11,3,1,11,8,3,3,1.0,0.7272727272727273,0.2727272727272727,24,782.3636363636364,0,3.3333333333333335,0.6666666666666666,3
38,2,216,1,23,3,1,4,1,44,2,3,4,3,2,9526,8787,0,0,21,2,0,10,2,3,9,7,1,8,0.9,0.7777777777777778,0.8888888888888888,28,952.6,1,3.0,0.8555555555555555,0
50,1,854,2,1,4,3,4,0,68,3,5,3,4,0,19517,24118,3,0,11,3,1,32,3,2,7,0,0,6,0.21875,0.0,0.8571428571428571,18,609.90625,0,3.6666666666666665,0.3586309523809524,2
58,1,286,1,2,4,1,4,1,31,3,5,5,2,2,19246,25761,7,1,12,4,0,40,2,3,31,15,13,8,0.775,0.4838709677419355,0.25806451612903225,18,481.15,0,3.3333333333333335,0.5056451612903226,3
25,1,622,2,13,1,3,2,1,40,3,1,8,3,1,2096,26376,1,0,11,3,0,7,1,3,7,4,0,6,1.0,0.5714285714285714,0.8571428571428571,18,299.42857142857144,1,2.6666666666666665,0.8095238095238094,0
34,1,1130,1,3,3,1,4,0,66,3,2,6,2,0,5433,19332,1,0,12,3,1,11,2,3,11,8,7,9,1.0,0.7272727272727273,0.8181818181818182,23,493.90909090909093,1,3.0,0.8484848484848485,1
29,1,1378,1,13,2,4,4,1,46,2,2,2,2,1,4025,23679,4,1,13,1,1,10,2,3,4,3,0,3,0.4,0.75,0.75,19,402.5,0,2.3333333333333335,0.6333333333333333,3
36,2,688,1,4,2,1,4,0,97,3,2,4,2,0,5131,9192,7,0,13,2,3,18,3,3,4,2,0,2,0.2222222222222222,0.5,0.5,18,285.05555555555554,1,2.6666666666666665,0.40740740740740744,1
32,1,117,2,13,4,1,2,1,73,3,2,7,4,0,4403,9250,2,0,11,3,1,8,3,2,5,2,0,3,0.625,0.4,0.6,24,550.375,0,3.0,0.5416666666666666,2
31,0,325,1,5,3,3,2,1,74,3,2,4,1,2,9936,3787,0,0,19,2,0,10,2,3,9,4,1,7,0.9,0.4444444444444444,0.7777777777777778,21,993.6,1,1.6666666666666667,0.7074074074074074,1
55,0,177,1,8,1,3,4,1,37,2,4,0,2,0,13577,25592,1,1,15,4,1,34,3,3,33,9,15,0,0.9705882352941176,0.2727272727272727,0.0,21,399.3235294117647,0,3.3333333333333335,0.4144385026737967,3
22,2,1368,1,4,1,5,3,1,99,2,1,2,3,2,3894,9129,5,0,16,3,0,4,3,3,2,2,1,2,0.5,1.0,1.0,18,973.5,1,3.0,0.8333333333333334,0
35,1,670,1,10,4,3,1,0,51,3,2,0,3,2,6142,4223,3,1,16,3,0,10,4,3,5,2,0,4,0.5,0.4,0.8,25,614.2,0,2.3333333333333335,0.5666666666666668,2
28,0,120,2,4,3,3,2,1,43,3,2,7,3,1,4221,8863,1,0,15,2,0,5,3,4,5,4,0,4,1.0,0.8,0.8,23,844.2,1,2.3333333333333335,0.8666666666666667,0
27,2,793,2,2,1,1,4,1,43,1,2,7,4,2,5071,20392,3,0,20,2,0,8,3,3,6,2,0,0,0.75,0.3333333333333333,0.0,19,633.875,1,3.3333333333333335,0.3611111111111111,0
37,1,1115,1,1,4,1,1,1,51,2,2,4,3,0,5993,2689,1,0,18,3,1,7,2,4,7,5,0,7,1.0,0.7142857142857143,1.0,30,856.1428571428571,1,2.3333333333333335,0.9047619047619048,0
48,1,1224,1,10,3,1,4,1,91,2,5,5,2,1,19665,13583,4,0,12,4,0,29,3,3,22,10,12,9,0.7586206896551724,0.45454545454545453,0.4090909090909091,19,678.1034482758621,1,3.3333333333333335,0.5407523510971787,1
53,1,661,2,7,2,2,1,0,78,2,3,7,4,1,10934,20715,7,1,18,4,1,35,3,3,5,2,0,4,0.14285714285714285,0.4,0.8,18,312.4,0,3.0,0.44761904761904764,2
39,1,170,1,3,2,3,3,1,76,2,2,2,3,0,3069,10302,0,0,15,4,1,11,3,3,10,8,0,7,0.9090909090909091,0.8,0.7,28,279.0,1,3.3333333333333335,0.8030303030303031,0
47,2,1093,2,9,3,1,3,1,82,1,4,7,3,1,12936,24164,7,0,11,3,0,25,3,1,23,5,14,10,0.92,0.21739130434782608,0.43478260869565216,22,517.44,0,3.0,0.5240579710144927,2
36,1,311,1,7,3,1,1,1,77,3,1,2,2,2,2013,10950,2,0,11,3,0,15,4,3,4,3,1,3,0.26666666666666666,0.75,0.75,21,134.2,1,2.0,0.5888888888888889,1
29,1,1247,2,20,2,2,4,1,45,3,2,7,4,0,6931,10732,2,0,14,4,1,10,2,3,3,2,0,2,0.3,0.6666666666666666,0.6666666666666666,19,693.1,1,4.0,0.5444444444444444,0
32,1,548,1,1,3,1,2,1,66,3,2,6,2,1,6220,7346,1,0,17,2,2,10,3,3,10,4,0,9,1.0,0.4,0.9,22,622.0,1,2.0,0.7666666666666666,1
36,1,172,1,4,4,1,1,1,37,2,2,2,4,2,5810,22604,1,0,16,3,0,10,2,2,10,4,1,8,1.0,0.4,0.8,26,581.0,0,2.6666666666666665,0.7333333333333334,2
29,1,1210,2,2,3,3,1,1,78,2,2,7,2,1,6644,3687,2,0,19,2,2,10,2,3,0,0,0,0,0.0,0.0,0.0,19,664.4,1,1.6666666666666667,0.0,1
24,2,1287,1,7,3,1,1,0,55,3,1,2,3,1,2886,14168,1,1,16,4,1,6,4,3,6,3,1,2,1.0,0.5,0.3333333333333333,18,481.0,0,2.6666666666666665,0.611111111111111,2
31,1,1222,1,11,4,1,4,1,48,3,1,6,4,1,2356,14871,3,1,19,2,1,8,2,3,6,4,0,2,0.75,0.6666666666666666,0.3333333333333333,23,294.5,0,3.3333333333333335,0.5833333333333333,2
40,1,884,1,15,3,1,1,0,80,2,3,4,3,1,10435,25800,1,0,13,4,2,18,2,3,18,15,14,12,1.0,0.8333333333333334,0.6666666666666666,22,579.7222222222222,1,2.6666666666666665,0.8333333333333334,0
42,1,469,1,2,2,3,4,1,35,3,4,3,1,1,17665,14399,0,0,17,4,1,23,3,3,22,6,13,7,0.9565217391304348,0.2727272727272727,0.3181818181818182,19,768.0434782608696,1,3.0,0.5158102766798419,1
29,1,1389,1,21,4,1,2,0,51,4,3,4,1,0,9980,10195,1,0,11,3,1,10,1,3,10,9,8,8,1.0,0.9,0.8,19,998.0,1,2.0,0.9,1
